filename,material,label,pitch_mean,pitch_std,spectral_centroid_mean,spectral_centroid_std,energy_mean,energy_std,zcr_mean,zcr_std,mfcc_1_mean,mfcc_1_std,mfcc_2_mean,mfcc_2_std,mfcc_3_mean,mfcc_3_std,mfcc_4_mean,mfcc_4_std,mfcc_5_mean,mfcc_5_std,mfcc_6_mean,mfcc_6_std,mfcc_7_mean,mfcc_7_std,mfcc_8_mean,mfcc_8_std,mfcc_9_mean,mfcc_9_std,mfcc_10_mean,mfcc_10_std,mfcc_11_mean,mfcc_11_std,mfcc_12_mean,mfcc_12_std,mfcc_13_mean,mfcc_13_std,delta_mfcc_1_mean,delta_mfcc_1_std,delta_mfcc_2_mean,delta_mfcc_2_std,delta_mfcc_3_mean,delta_mfcc_3_std,delta_mfcc_4_mean,delta_mfcc_4_std,delta_mfcc_5_mean,delta_mfcc_5_std,delta_mfcc_6_mean,delta_mfcc_6_std,delta_mfcc_7_mean,delta_mfcc_7_std,delta_mfcc_8_mean,delta_mfcc_8_std,delta_mfcc_9_mean,delta_mfcc_9_std,delta_mfcc_10_mean,delta_mfcc_10_std,delta_mfcc_11_mean,delta_mfcc_11_std,delta_mfcc_12_mean,delta_mfcc_12_std,delta_mfcc_13_mean,delta_mfcc_13_std
hard _plastic_half1.m4a,hard_plastic,half,471.9112936288513,463.3412701380226,1991.100253210317,706.5513833586565,0.024601701647043228,0.028335094451904297,0.1305261036706349,0.08841456812508715,-334.88079833984375,186.9987335205078,87.46688842773438,19.21173858642578,-10.48282241821289,43.27389144897461,14.09232234954834,9.803380966186523,-16.31846809387207,20.366514205932617,12.102279663085938,13.546049118041992,2.1509222984313965,11.64187240600586,-3.666045665740967,7.0526041984558105,-8.400598526000977,9.372812271118164,2.367342948913574,7.047818660736084,-15.873894691467285,17.172107696533203,-0.7856791615486145,7.410701274871826,-1.260408639907837,4.195228576660156,2.2477471828460693,7.236952781677246,0.46553418040275574,2.5631699562072754,-0.2971706986427307,2.7846860885620117,0.003913172986358404,1.4281387329101562,-0.11462558060884476,1.4676878452301025,0.10489404201507568,1.6226392984390259,0.0643077865242958,1.3405600786209106,-0.0664098784327507,0.9859247803688049,-0.14362438023090363,0.933873176574707,0.007248759735375643,1.01535964012146,-0.17430776357650757,1.184243083000183,0.07997485250234604,0.8125787377357483,0.02197401039302349,0.693626880645752
hard _plastic_half2.m4a,hard_plastic,half,662.3729050683443,520.3019133758387,2333.0219881249677,609.1675173957058,0.024256384000182152,0.015587916597723961,0.1622373519405242,0.07193061824604062,-280.1440734863281,178.87338256835938,87.98091125488281,20.040451049804688,-24.904521942138672,35.100311279296875,16.148128509521484,10.915647506713867,-18.198328018188477,17.751230239868164,21.31336212158203,13.615538597106934,3.1590468883514404,10.152372360229492,-6.8913493156433105,5.978439807891846,-9.833052635192871,9.848732948303223,7.924703121185303,6.1283392906188965,-15.193906784057617,10.04445743560791,0.12812189757823944,7.188446044921875,4.058405876159668,6.403303623199463,2.0253336429595947,5.426811218261719,0.22299306094646454,2.5714523792266846,-0.3172259032726288,1.8613377809524536,0.015029560774564743,1.3810715675354004,-0.18413811922073364,1.338876485824585,0.04851792752742767,1.2121753692626953,-0.02095578983426094,1.1775834560394287,-0.05311928316950798,0.9469517469406128,-0.10667654871940613,1.041504979133606,-0.004811991471797228,0.833513617515564,-0.11459854990243912,0.8262801766395569,0.019006583839654922,0.885707676410675,0.047124531120061874,0.693449854850769
hard _plastic_half3.m4a,hard_plastic,half,582.0769467289164,525.1325962017959,2631.1931085976553,608.4573655186354,0.02294272556900978,0.014293152838945389,0.18514265682234432,0.08160488089399737,-286.8201599121094,189.78115844726562,73.78491973876953,23.016014099121094,-25.820022583007812,29.57444190979004,16.666887283325195,9.478142738342285,-19.115034103393555,16.50274085998535,20.953723907470703,11.736644744873047,0.3581080138683319,11.394271850585938,-5.849470615386963,8.622918128967285,-8.553747177124023,10.880331993103027,8.310091018676758,6.212532043457031,-12.719213485717773,12.252679824829102,2.1669938564300537,6.5087504386901855,4.6795973777771,6.87589168548584,1.9411191940307617,5.625298976898193,0.16473925113677979,2.477661609649658,-0.19042831659317017,2.034919261932373,0.04145384952425957,1.3168467283248901,-0.14747639000415802,1.2864404916763306,0.06967245787382126,1.3465654850006104,0.0027806470170617104,1.0555181503295898,-0.03295077756047249,1.4177933931350708,-0.10154245048761368,1.066258430480957,0.00031556488829664886,0.8580812811851501,-0.12418776005506516,0.8559532165527344,0.002064582658931613,0.9006690382957458,0.034774504601955414,0.7363765835762024
hard _plastic_half4.m4a,hard_plastic,half,569.9009987452638,482.76432394451666,2415.6111448970314,538.0801881216485,0.022962842136621475,0.021052980795502663,0.15780126521017698,0.07722249550501228,-329.205810546875,192.10153198242188,76.16665649414062,23.11891746520996,-24.586997985839844,31.01148796081543,11.679140090942383,11.52333927154541,-15.997682571411133,23.316082000732422,16.46254539489746,12.644657135009766,3.6672005653381348,11.036080360412598,-5.462245941162109,9.146263122558594,-5.2993574142456055,13.205704689025879,4.946370601654053,9.918963432312012,-13.577398300170898,15.030407905578613,0.8125669360160828,7.12051248550415,-3.0593817234039307,5.809388637542725,1.7542232275009155,5.657041549682617,0.319500207901001,2.5406956672668457,-0.31629928946495056,1.98643159866333,0.04102623462677002,1.4663938283920288,-0.11726623773574829,1.6055940389633179,0.10349863022565842,1.6496331691741943,0.057259365916252136,1.0817503929138184,-0.056068599224090576,1.718492865562439,-0.11151681840419769,1.2491817474365234,-0.04480918124318123,0.9385034441947937,-0.1599985808134079,1.0523720979690552,0.01659506745636463,0.9128753542900085,-0.0004252100479789078,0.9669510722160339
hard _plastic_half5.m4a,hard_plastic,half,565.3466532972271,473.97424401538905,2364.7883897328616,399.93855454834824,0.021101977676153183,0.017570246011018753,0.1455365349264706,0.05840403536428448,-328.46728515625,192.13829040527344,72.988525390625,27.09437370300293,-26.502315521240234,31.365646362304688,7.6380696296691895,8.890650749206543,-16.90778350830078,20.635305404663086,16.147132873535156,12.922700881958008,5.424973011016846,11.170450210571289,-3.350226879119873,8.517155647277832,-8.5222749710083,12.579793930053711,2.6107492446899414,8.560182571411133,-9.682005882263184,13.531562805175781,-0.17945496737957,7.55264139175415,-4.254158020019531,6.42760705947876,1.7256745100021362,6.158242702484131,0.383786141872406,2.1093320846557617,-0.13331952691078186,2.2881975173950195,0.07446695119142532,1.3960630893707275,-0.0598769336938858,1.40762197971344,0.17066480219364166,1.2846837043762207,0.07989506423473358,1.45212984085083,-0.029889008030295372,0.9572505354881287,-0.07059501111507416,0.9014066457748413,0.005229508504271507,0.9116352796554565,-0.024475838989019394,1.075028419494629,0.011236025020480156,0.9945354461669922,-0.034656867384910583,0.7169349789619446
paper_full1.m4a,paper,full,372.48967277924646,283.165459034092,2301.7205946762247,583.8208048016787,0.030935177579522133,0.021817512810230255,0.12280321782178218,0.055223203896979774,-249.41522216796875,142.56375122070312,83.38199615478516,18.218074798583984,-21.0372257232666,27.45154571533203,17.72687530517578,11.205421447753906,-10.117734909057617,14.527037620544434,12.709708213806152,15.414799690246582,-9.625554084777832,11.965712547302246,-4.473849773406982,8.722171783447266,-13.684647560119629,12.179524421691895,2.2424545288085938,6.996001720428467,-17.799074172973633,10.934273719787598,-8.320090293884277,8.168408393859863,-4.637801170349121,6.149526596069336,0.37819623947143555,5.951503753662109,0.14733418822288513,2.3737311363220215,-0.00392578449100256,2.0275280475616455,0.0689864307641983,1.2615540027618408,-0.017845837399363518,1.2841253280639648,0.00604922603815794,1.602843165397644,-0.011216312646865845,1.267969012260437,0.0016539809294044971,1.0919842720031738,-0.0012789509491994977,1.0342167615890503,0.017361244186758995,1.0551100969314575,0.012230077758431435,0.9412425756454468,0.023221410810947418,0.9287500977516174,0.0016938833286985755,0.9386581778526306
paper_full2.m4a,paper,full,373.09395532772453,320.91321305099893,2365.649005977763,585.0686236507798,0.03264237195253372,0.02452012710273266,0.13265787760416667,0.05728265047343784,-238.68548583984375,142.10092163085938,80.50921630859375,20.391056060791016,-23.000104904174805,25.959793090820312,18.096969604492188,12.882657051086426,-11.979901313781738,17.690841674804688,15.628843307495117,13.165826797485352,-9.918163299560547,11.356045722961426,-6.329103469848633,9.005928039550781,-14.729801177978516,11.195576667785645,1.060983657836914,7.802306652069092,-18.519119262695312,11.355907440185547,-5.383185863494873,7.723333835601807,-3.0002031326293945,5.840330600738525,0.5227575302124023,6.350777626037598,0.14697566628456116,2.4527692794799805,-0.032056573778390884,1.932433009147644,0.10842695832252502,1.3012521266937256,-0.0044303713366389275,1.4492079019546509,0.01171349547803402,1.2932583093643188,-0.018686039373278618,1.417257308959961,0.00389661337248981,1.0925151109695435,-0.00274705421179533,1.0065345764160156,0.03089178539812565,1.0374476909637451,-0.009442438371479511,0.975982666015625,0.012711922638118267,0.8916923403739929,-0.0012204635422676802,0.7790284752845764
paper_full3.m4a,paper,full,385.13941020944765,285.8674139625762,2340.1992791834787,611.2845744516553,0.03574385121464729,0.024233147501945496,0.12994903688006074,0.0642136084259201,-246.98512268066406,150.02188110351562,78.90599060058594,18.485559463500977,-15.111115455627441,26.432912826538086,18.75339698791504,11.166131019592285,-14.20062255859375,18.036439895629883,13.97970199584961,15.379920959472656,-5.4408111572265625,11.525461196899414,-5.024705410003662,6.9887189865112305,-14.633844375610352,11.924076080322266,-1.6175141334533691,8.33126449584961,-23.116344451904297,13.594291687011719,-3.9049248695373535,7.142327785491943,-3.863652229309082,6.401771545410156,0.7456020712852478,4.938095569610596,0.12437842786312103,2.293560743331909,-0.06485900282859802,2.086735248565674,0.08857989311218262,1.384678602218628,-0.030770650133490562,1.2403873205184937,0.060000885277986526,1.4820269346237183,-0.009378964081406593,1.284582495689392,0.0009426394826732576,0.9754919409751892,-0.018062926828861237,1.1768382787704468,-0.0004928141133859754,0.9972187280654907,-0.021064642816781998,0.9176691770553589,-0.009870681911706924,0.8938854932785034,-0.02179870381951332,0.7997676730155945
paper_full4.m4a,paper,full,409.0724373301231,531.5604001439152,2446.662264627625,553.9997886773951,0.026695681735873222,0.01836855337023735,0.14732524671052633,0.055684028936410154,-245.21502685546875,140.4716339111328,81.09957122802734,17.32969856262207,-24.18430519104004,27.016376495361328,16.54427719116211,10.177675247192383,-11.840619087219238,16.191946029663086,21.428424835205078,13.673629760742188,-2.5218255519866943,11.212605476379395,-1.73566734790802,8.243789672851562,-5.720030784606934,7.090177059173584,6.665432453155518,6.520323276519775,-11.494136810302734,11.972939491271973,-0.9415668845176697,9.569652557373047,2.223191738128662,7.568826675415039,0.9750651121139526,4.592226028442383,0.14946851134300232,2.3190858364105225,-0.10286737978458405,1.845137357711792,0.03583502769470215,1.3296955823898315,-0.02511444501578808,1.2657601833343506,0.040018390864133835,1.4622955322265625,-0.028364643454551697,1.2359822988510132,0.01664053276181221,1.2003798484802246,-0.027239235118031502,0.9197404980659485,0.025166308507323265,0.9140892624855042,-0.024742260575294495,1.0645408630371094,-0.005723441485315561,0.860801637172699,0.0030449882615357637,0.7541980743408203
paper_full5.m4a,paper,full,410.03783044136577,484.88472577239503,2493.6649266843237,538.1934299330493,0.027536364272236824,0.017917010933160782,0.167176673854638,0.061766370368409255,-229.8909149169922,128.83261108398438,80.45098876953125,17.125463485717773,-29.283552169799805,26.671724319458008,16.31618881225586,12.080375671386719,-14.618650436401367,13.772923469543457,20.66776466369629,13.879599571228027,-0.9213748574256897,8.802184104919434,-1.1759164333343506,7.664727687835693,-8.272125244140625,7.990094184875488,7.573851108551025,7.599889278411865,-14.851517677307129,10.667515754699707,-2.2719063758850098,8.662763595581055,-1.3058634996414185,6.950295448303223,0.8496729135513306,5.279364109039307,0.13007895648479462,2.267045497894287,-0.05167221650481224,2.004425048828125,0.1012234091758728,1.5211915969848633,-0.03277001529932022,1.1664319038391113,0.024968797340989113,1.482308268547058,-0.05164740979671478,0.9654582738876343,-0.04499607905745506,0.9633639454841614,-0.07004886120557785,0.9944294691085815,0.00041653128573670983,0.9406348466873169,-0.031073786318302155,0.904198408126831,-0.01529917772859335,0.8717053532600403,-0.015001418069005013,0.7283206582069397
paper_half1.m4a,paper,half,449.95074392512805,442.84413832189074,2208.6963208582083,637.6708128738868,0.024870650842785835,0.019000956788659096,0.13434936163348082,0.06660360677000272,-282.3826599121094,176.44288635253906,87.49543762207031,16.554473876953125,-17.935562133789062,36.11038589477539,9.994799613952637,8.990589141845703,-16.20993423461914,15.092482566833496,13.616012573242188,14.51736068725586,2.81123685836792,12.963018417358398,-2.8697867393493652,8.89717960357666,-6.574307918548584,7.943683624267578,9.34250259399414,6.545042037963867,-14.731831550598145,12.058253288269043,-2.1751527786254883,7.545750617980957,-0.5325427055358887,7.215343952178955,1.4026906490325928,4.656037330627441,0.22345033288002014,2.2586586475372314,-0.20562884211540222,1.990368366241455,-0.033187974244356155,1.2379230260849,-0.08411850035190582,1.0709973573684692,0.07697638869285583,1.2117429971694946,-0.001967392163351178,1.2551195621490479,-0.0359756164252758,0.9413815140724182,-0.054353225976228714,0.8945012092590332,0.04821205884218216,0.8609254360198975,-0.055003922432661057,0.93819659948349,-0.010358708910644054,0.7188623547554016,0.029862768948078156,0.9032508134841919
paper_half2.m4a,paper,half,557.4803036331675,519.0582010660767,2176.7781297065417,684.452852124395,0.02708931267261505,0.027336865663528442,0.13288583161630035,0.07222189342625401,-292.888916015625,181.89535522460938,84.32460021972656,18.99013328552246,-12.109743118286133,35.712318420410156,11.994843482971191,10.99932861328125,-18.55901527404785,19.408836364746094,15.076688766479492,14.275818824768066,5.2761077880859375,9.735474586486816,-0.11507066339254379,7.385913848876953,-3.6333491802215576,7.271788597106934,6.8929057121276855,6.022461891174316,-14.630642890930176,12.925148963928223,0.14655546844005585,9.502209663391113,0.5336471199989319,8.564915657043457,1.6581252813339233,6.073149681091309,0.2774016559123993,2.4288601875305176,-0.1734313666820526,2.23258376121521,0.0213532205671072,1.4920001029968262,-0.10165166109800339,1.3827223777770996,0.07089045643806458,1.3426083326339722,0.011965692043304443,1.010293960571289,-0.030545242130756378,1.0718259811401367,-0.035458192229270935,0.7399330735206604,0.007179026026278734,0.8935960531234741,-0.05112949013710022,0.9868150949478149,0.04205476865172386,0.7593123316764832,0.03372015058994293,0.8010979294776917
paper_half3.m4a,paper,half,469.5545526007123,478.39290122846694,2193.35513499636,653.6878140166215,0.02862291783094406,0.025248708203434944,0.14471368475274726,0.0771250686496065,-284.4377746582031,183.6122589111328,86.32514953613281,17.130821228027344,-14.015626907348633,34.591552734375,13.717812538146973,9.37440299987793,-20.781352996826172,18.560718536376953,13.696871757507324,13.24964714050293,2.932675361633301,11.914504051208496,-2.828279733657837,8.726289749145508,-5.493778228759766,7.673651695251465,7.401160717010498,8.414002418518066,-14.201571464538574,14.74071216583252,-1.1644134521484375,9.835662841796875,-1.5554379224777222,7.1143341064453125,1.7092132568359375,5.960977077484131,0.24909579753875732,2.5702574253082275,-0.1715729981660843,2.431483745574951,0.027843333780765533,1.381260871887207,-0.11989116668701172,1.4042229652404785,0.05159026384353638,1.345536231994629,-0.029086844995617867,1.2664117813110352,-0.009741625748574734,1.1544852256774902,0.0012160360347479582,1.0055274963378906,0.049373965710401535,1.1792534589767456,-0.03928491100668907,1.125827431678772,-0.004792559426277876,0.9973142147064209,-0.01581386663019657,0.8557924628257751
